stt,ma_ck,url,datetime,ngay_su_kien,nhan_duyen,nhan_an,nhan_final,nguon_nhan
110,FPT,https://cafef.vn/fpt-ky-hop-dong-ky-luc-256-trieu-usd-voi-tap-doan-nang-luong-hang-dau-chau-a-188250916080038152.chn,9/16/2025 8:00,9/16/2025,tich_cuc,,tich_cuc,duyen
111,HPG,https://cafef.vn/hoa-phat-cua-ty-phu-tran-dinh-long-thoat-hiem-truoc-don-thue-chong-ban-pha-gia-tam-thoi-tu-eu-18825041213400176.chn,4/12/2025 13:39,4/14/2025,,trung_tinh,trung_tinh,an
112,MWG,https://cafef.vn/room-ngoai-e-hon-64-trieu-co-phieu-phai-chang-mwg-da-het-hot-trong-mat-nha-dau-tu-nuoc-ngoai-188231122000520406.chn,11/22/2023 0:05,11/22/2023,tieu_cuc,,tieu_cuc,duyen
113,FPT,https://cafef.vn/chu-tich-truong-gia-binh-uav-duong-sat-la-chien-luoc-moi-cua-fpt-188251216073853974.chn,12/16/2025 7:38,12/16/2025,trung_tinh,,trung_tinh,duyen
114,VHM,https://cafef.vn/vinhomes-lai-ky-luc-16-ty-usd-doanh-thu-7-ty-usd-va-nui-tien-71-ty-usd-chua-ghi-nhan-188260131073238056.chn,1/31/2026 7:32,2/2/2026,tich_cuc,tich_cuc,tich_cuc,nhat_tri
115,SAB,https://cafef.vn/sabeco-roi-vao-chuoi-ngay-buon-tham-tai-san-cua-ty-phu-thai-lan-dung-sau-hien-ra-sao-18824021822260834.chn,2/19/2024 0:11,2/19/2024,tieu_cuc,tieu_cuc,tieu_cuc,nhat_tri
116,FPT,https://cafef.vn/6-gia-toc-dang-nam-giu-hon-32-trieu-ty-dong-chi-phoi-gan-13-thi-truong-chung-khoan-viet-nam-1882602090742514.chn,2/9/2026 7:42,2/9/2026,,trung_tinh,trung_tinh,an
117,BCM,https://cafef.vn/hon-140000-ty-dong-cho-7-doanh-nghiep-nha-nuoc-tang-von-dieu-le-thuc-day-cac-sieu-du-an-188250303002955267.chn,3/3/2025 0:29,3/3/2025,trung_tinh,,trung_tinh,duyen
118,TPB,https://cafef.vn/doanh-nghiep-nao-dung-sau-cac-san-pham-tien-tu-de-ra-tien-cua-zalo-pay-va-cac-ngan-hang-188250824231108388.chn,8/25/2025 0:02,8/25/2025,trung_tinh,trung_tinh,trung_tinh,nhat_tri
119,TCB,https://cafef.vn/loi-nhuan-9-thang-dau-nam-2025-cua-techcombank-cao-nhat-nhom-ngan-hang-tu-nhan-ty-le-casa-tiep-tuc-dan-dau-nganh-188251021163259026.chn,10/21/2025 16:32,10/22/2025,tich_cuc,tich_cuc,tich_cuc,nhat_tri
120,HPG,https://cafef.vn/thu-tuong-giao-nhiem-vu-hoa-phat-lam-thanh-ray-thaco-che-tao-toa-tau-vingroup-xay-metro-tphcm-can-gio-188250310140535315.chn,3/10/2025 14:14,3/10/2025,trung_tinh,,trung_tinh,duyen
121,VIC,https://cafef.vn/vingroup-chot-ngay-chinh-thuc-dong-tho-sieu-du-an-lan-bien-tai-can-gio-188250417163434959.chn,4/17/2025 16:34,4/18/2025,trung_tinh,,trung_tinh,duyen
122,TCB,https://cafef.vn/khai-mac-giai-marathon-quoc-te-tphcm-techcombank-mua-thu-8-giai-chay-bieu-trung-cua-thanh-pho-tiep-tuc-lan-toa-tinh-than-buoc-chay-vi-mot-viet-nam-vuot-troi-188251205172221403.chn,12/5/2025 17:22,12/8/2025,trung_tinh,,trung_tinh,duyen
123,TCB,https://cafef.vn/techcombank-sinh-loi-tu-dong-20-va-cau-chuyen-tao-xu-the-ve-trai-nghiem-so-nganh-ngan-hang-188250319155740763.chn,3/19/2025 15:57,3/20/2025,trung_tinh,,trung_tinh,duyen
124,VIC,https://cafef.vn/kiem-15-ty-usd-trong-vong-6-tieng-ty-phu-pham-nhat-vuong-lap-ky-luc-moi-188251208160906558.chn,12/8/2025 16:09,12/9/2025,,trung_tinh,trung_tinh,an
125,GVR,https://cafef.vn/tap-doan-cao-su-gvr-len-tieng-ve-viec-lanh-dao-bi-khoi-to-188240719213440771.chn,7/20/2024 6:00,7/22/2024,tieu_cuc,tieu_cuc,tieu_cuc,nhat_tri
126,HPG,https://cafef.vn/san-luong-ban-hrc-tang-37-sau-5-thang-hoa-phat-van-hung-cu-dam-tu-thep-can-nong-kho-rong-trung-quoc-188250629231654698.chn,6/30/2025 0:03,6/30/2025,,trung_tinh,trung_tinh,an
127,VRE,https://cafef.vn/mot-co-phieu-ho-vingroup-boc-dau-kich-tran-dieu-gi-dang-xay-ra-188251006101528088.chn,10/6/2025 10:16,10/6/2025,,tich_cuc,tich_cuc,an
128,VCB,https://cafef.vn/nhung-dn-lon-nhat-chi-vinamilk-va-acv-tra-luong-binh-quan-tren-30-trieuthang-canh-tranh-voi-ngan-hang-cong-ty-nao-co-thu-nhap-705-trieuthang-188251024073257084.chn,10/24/2025 7:32,10/24/2025,trung_tinh,,trung_tinh,duyen
129,FPT,https://cafef.vn/chu-tich-fpt-truong-gia-binh-de-xuat-chien-luoc-dong-hien-dien-voi-cac-doanh-nghiep-phap-188250527102028039.chn,5/27/2025 10:20,5/27/2025,,trung_tinh,trung_tinh,an
130,VHM,https://cafef.vn/lo-dien-chu-moi-cua-cong-ty-von-hon-3000-ty-dong-tung-thuoc-vinhomes-188250106103403248.chn,1/6/2025 10:33,1/6/2025,,trung_tinh,trung_tinh,an
131,VJC,https://cafef.vn/vietjet-dat-hang-20-tau-a330neo-cua-airbus-tai-singapore-airshow-188240222122658634.chn,2/22/2024 12:26,2/22/2024,,trung_tinh,trung_tinh,an
132,HDB,https://cafef.vn/tien-si-nguyen-thi-phuong-thao-nhan-danh-hieu-anh-hung-lao-dong-bieu-tuong-ban-linh-khat-vong-viet-nam-hung-cuong-nhan-van-va-hoi-nhap-188251227110326151.chn,12/27/2025 11:03,12/29/2025,trung_tinh,trung_tinh,trung_tinh,nhat_tri
133,SHB,https://cafef.vn/ceo-ngo-thu-ha-khang-dinh-shb-no-luc-dong-hanh-vi-su-phat-trien-ben-vung-cua-dat-nuoc-188240923105132721.chn,9/23/2024 11:00,9/23/2024,trung_tinh,,trung_tinh,duyen
134,TCB,https://cafef.vn/von-dieu-le-techcombank-vuot-vietcombank-vietinbank-va-bidv-188240627204702845.chn,6/27/2024 20:44,6/28/2024,trung_tinh,,trung_tinh,duyen
135,VHM,https://cafef.vn/lo-dien-ca-map-nuoc-ngoai-mua-cong-ty-con-3000-ty-cua-vinhomes-trong-du-an-ocean-park-3-188250103072354694.chn,1/3/2025 7:23,1/3/2025,,trung_tinh,trung_tinh,an
136,CTG,https://cafef.vn/vi-sao-co-phieu-ngan-hang-thuong-mai-nha-nuoc-noi-song-ctg-vuot-dinh-lich-su-188260109103853876.chn,1/9/2026 10:38,1/9/2026,tich_cuc,trung_tinh,trung_tinh,bat_dong_uu_tien_an
137,VIC,https://cafef.vn/co-phieu-vingroup-tang-gap-55-lan-tu-dau-nam-ty-phu-pham-nhat-vuong-sap-lot-top-100-nguoi-giau-nhat-the-gioi-188251120104840685.chn,11/20/2025 10:48,11/20/2025,,trung_tinh,trung_tinh,an
138,FPT,https://cafef.vn/fpt-bao-lai-sau-thue-gan-3000-ty-dong-trong-4-thang-dau-nam-mang-dich-vu-cntt-nuoc-ngoai-tang-truong-manh-188240521102304451.chn,5/21/2024 10:24,5/21/2024,,tich_cuc,tich_cuc,an
139,VRE,https://cafef.vn/mang-bds-se-la-dau-keo-loi-nhuan-vincom-retail-trong-nam-2026-nho-2-du-an-shophouse-lon-nay-188251010140256972.chn,10/10/2025 14:57,10/10/2025,trung_tinh,,trung_tinh,duyen
140,VIC,https://cafef.vn/ty-phu-pham-nhat-vuong-chinh-thuc-choi-lon-mang-nang-luong-vingroup-cung-vinenergo-lam-du-an-lng-tai-kcn-tan-trao-hai-phong-188250611110914875.chn,6/11/2025 11:10,6/11/2025,trung_tinh,,trung_tinh,duyen
141,TCB,https://cafef.vn/chinh-sach-thue-moi-thuc-day-chuyen-doi-so-techcombank-cung-ho-kinh-doanh-giai-bai-toan-van-hanh-toan-dien-188251224161820867.chn,12/24/2025 16:18,12/25/2025,,trung_tinh,trung_tinh,an
142,VPB,https://cafef.vn/vietlott-tra-thuong-hon-85-ty-dong-cho-ve-so-mua-bang-tai-khoan-vpbank-188231012105525418.chn,10/12/2023 11:00,10/12/2023,trung_tinh,,trung_tinh,duyen
143,MWG,https://cafef.vn/nhung-cu-dam-thep-cua-ong-nguyen-duc-tai-188251107224339502.chn,11/8/2025 0:01,11/10/2025,trung_tinh,,trung_tinh,duyen
144,FPT,https://cafef.vn/12-cau-hoi-truoc-them-dhcd-fpt-deepseek-ai-factory-data-center-thue-quan-va-loat-van-de-nong-188250414150730755.chn,4/14/2025 15:07,4/15/2025,trung_tinh,trung_tinh,trung_tinh,nhat_tri
145,VPB,https://cafef.vn/don-he-soi-dong-cung-the-tin-dung-vpbank-mastercard-188240718215816365.chn,7/19/2024 8:00,7/19/2024,,trung_tinh,trung_tinh,an
146,CTG,https://cafef.vn/nhung-yeu-to-giup-vietinbank-tro-thanh-ngoi-sao-sang-nhat-quy-ii2025-188250830131634412.chn,8/30/2025 13:30,9/1/2025,tich_cuc,,tich_cuc,duyen
147,MWG,https://cafef.vn/the-gioi-di-dong-cua-ong-nguyen-duc-tai-thu-420-ty-moi-ngay-mo-gan-tram-cua-hang-bach-hoa-xanh-trong-2-thang-dau-nam-188250320145610838.chn,3/20/2025 14:56,3/20/2025,,tich_cuc,tich_cuc,an
148,BID,https://cafef.vn/bidv-chuan-bi-phat-hanh-rieng-le-tiep-tuc-ke-hoach-tang-von-2026-188260318075415456.chn,3/18/2026 7:54,3/18/2026,trung_tinh,,trung_tinh,duyen
149,MBB,https://cafef.vn/mb-tat-toan-som-2-lo-trai-phieu-phat-hanh-tu-nam-2022-188260322101232268.chn,3/22/2026 10:32,3/23/2026,,trung_tinh,trung_tinh,an
150,HDB,https://cafef.vn/dhcd-hdbank-dat-muc-tieu-loi-nhuan-hon-21000-ty-dong-trong-nam-2025-vung-vang-tren-hanh-trinh-phat-trien-tap-doan-tai-chinh-ngan-hang-hien-dai-da-nang-va-ben-vung-188250424101243861.chn,4/24/2025 10:12,4/24/2025,trung_tinh,,trung_tinh,duyen
151,FPT,https://cafef.vn/fpt-lan-thu-35-vuot-dinh-tu-dau-nam-von-hoa-tap-doan-tu-nhan-lon-nhat-viet-nam-vuot-200000-ty-188241010103343394.chn,10/10/2024 10:33,10/10/2024,trung_tinh,,trung_tinh,duyen
152,SAB,https://cafef.vn/tung-chi-gan-5-ty-usd-de-thau-tom-sabeco-ty-phu-thai-lan-da-nhan-lai-gan-500-trieu-usd-tien-co-tuc-sau-8-nam-188250110085750861.chn,1/10/2025 8:57,1/10/2025,,tich_cuc,tich_cuc,an
153,SAB,https://cafef.vn/sabeco-bao-doanh-thu-va-loi-nhuan-quy-12025-thap-nhat-tu-thoi-covid-188250429075755172.chn,4/29/2025 7:57,4/29/2025,tieu_cuc,,tieu_cuc,duyen
154,BCM,https://cafef.vn/duoc-hau-thuan-boi-warburg-pincus-becamex-va-mot-khung-long-chau-a-tiem-luc-cua-bw-manh-nhu-the-nao-truoc-du-dinh-ipo-188241212003300599.chn,12/12/2024 0:32,12/12/2024,trung_tinh,,trung_tinh,duyen
155,FPT,https://cafef.vn/fpt-ban-40-von-cong-ty-ai-tai-nhat-ban-188250422173750542.chn,4/22/2025 18:37,4/23/2025,,trung_tinh,trung_tinh,an
156,BID,https://cafef.vn/co-phieu-bidv-len-dinh-lich-su-keb-hana-bank-lai-gap-doi-sau-hon-4-nam-lam-co-dong-chien-luoc-188240108233519059.chn,1/9/2024 0:05,1/9/2024,trung_tinh,,trung_tinh,duyen
157,HPG,https://cafef.vn/gan-166000-co-dong-hoa-phat-sap-nhan-ve-hon-nua-ty-co-phieu-hpg-188240426094859121.chn,4/26/2024 9:50,4/26/2024,,trung_tinh,trung_tinh,an
158,HDB,https://cafef.vn/2-co-phieu-cua-ty-phu-nguyen-thi-phuong-thao-cung-lap-dinh-moi-vietjet-cham-moc-200000-dongcp-ngang-ngua-vingroup-188251030113507702.chn,10/30/2025 11:32,10/30/2025,trung_tinh,trung_tinh,trung_tinh,nhat_tri
159,CTG,https://cafef.vn/cac-to-chuc-cong-doan-nam-giu-luong-co-phieu-tri-gia-hang-nghin-ty-tren-san-chung-khoan-188250604220354877.chn,6/5/2025 0:01,6/5/2025,,trung_tinh,trung_tinh,an
160,MWG,https://cafef.vn/the-gioi-di-dong-chuan-bi-mua-co-phieu-quy-sau-khi-bach-hoa-xanh-va-chuoi-dien-may-tai-indonesia-lien-tiep-bao-tin-vui-188240628224130053.chn,6/29/2024 0:07,7/1/2024,trung_tinh,tich_cuc,tich_cuc,bat_dong_uu_tien_an
161,CTG,https://cafef.vn/vietinbank-chuan-bi-bau-hdqt-bks-nhiem-ky-moi-20242029-188240328151531754.chn,3/28/2024 15:15,3/29/2024,,trung_tinh,trung_tinh,an
162,ACB,https://cafef.vn/ctck-du-bao-loi-nhuan-quy-2-cua-11-ngan-hang-sacombank-vietinbank-mb-vpbank-bidv-co-the-tang-truong-2-chu-so-188250619105742072.chn,6/19/2025 11:08,6/19/2025,,trung_tinh,trung_tinh,an
163,HDB,https://cafef.vn/hdbank-loi-nhuan-9-thang-vuot-14800-ty-dong-tiep-tuc-dan-dau-ve-ty-suat-loi-nhuan-chia-co-tuc-va-co-phieu-thuong-den-30-188251030183324317.chn,10/30/2025 18:33,10/31/2025,trung_tinh,,trung_tinh,duyen
164,SHB,https://cafef.vn/nhung-co-dong-nao-dang-so-huu-tu-1-von-dieu-le-tro-len-cua-shb-188241023144650501.chn,10/23/2024 14:46,10/23/2024,trung_tinh,,trung_tinh,duyen
165,VPB,https://cafef.vn/xep-hang-tin-nhiem-cua-vpbank-duy-tri-o-muc-ba3-trien-vong-on-dinh-188240425170048771.chn,4/25/2024 17:30,4/26/2024,trung_tinh,trung_tinh,trung_tinh,nhat_tri
166,VIC,https://cafef.vn/mot-doanh-nghiep-muon-chia-co-tuc-khung-330-vingroup-co-the-bo-tui-4600-ty-dong-188250922151446443.chn,9/22/2025 15:14,9/23/2025,tich_cuc,trung_tinh,trung_tinh,bat_dong_uu_tien_an
167,HPG,https://cafef.vn/lanh-dao-hoa-phat-ly-giai-vi-sao-bien-loi-nhuan-9t2024-tiem-can-muc-lich-su-du-bao-dinh-vay-no-roi-vao-nam-sau-188241125072232873.chn,11/25/2024 7:22,11/25/2024,trung_tinh,,trung_tinh,duyen
168,MWG,https://cafef.vn/doanh-nghiep-ban-le-gap-kho-trong-cho-vao-nhung-thang-cuoi-nam-188231127091438575.chn,11/27/2023 9:12,11/27/2023,trung_tinh,,trung_tinh,duyen
169,VIC,https://cafef.vn/tap-doan-cua-ty-phu-pham-nhat-vuong-vuot-von-hoa-techcombank-cua-ong-ho-hung-anh-188250313145617346.chn,3/13/2025 14:55,3/13/2025,trung_tinh,,trung_tinh,duyen
170,MWG,https://cafef.vn/diem-la-cua-thi-truong-indonesia-ma-ca-ong-nguyen-duc-tai-cung-vua-moi-biet-cung-co-cho-niem-tin-chuoi-erablue-se-thanh-cong-tuong-tu-dien-may-xanh-o-viet-nam-188240803161920985.chn,8/4/2024 7:13,8/5/2024,,trung_tinh,trung_tinh,an
171,HPG,https://cafef.vn/hung-yen-dau-thau-lai-du-an-35000-ty-sau-kien-nghi-thanh-tra-hoa-phat-da-chi-ra-bao-nhieu-188250331163702298.chn,3/31/2025 16:36,4/1/2025,trung_tinh,trung_tinh,trung_tinh,nhat_tri
172,VHM,https://cafef.vn/vinhomes-hoan-tat-ke-hoach-huy-dong-von-10000-ty-dong-tu-trai-phieu-18824051616560935.chn,5/16/2024 18:04,5/17/2024,trung_tinh,trung_tinh,trung_tinh,nhat_tri
173,FPT,https://cafef.vn/fpt-ghi-nhan-doanh-thu-11-thang-hon-62000-ty-dong-loi-nhuan-tang-truong-hai-chu-so-18825121619463525.chn,12/16/2025 19:52,12/17/2025,,tich_cuc,tich_cuc,an
174,SHB,https://cafef.vn/co-phieu-shb-tang-tran-trong-phien-287-von-hoa-vuot-26-ty-usd-188250728184513874.chn,7/28/2025 18:45,7/29/2025,trung_tinh,,trung_tinh,duyen
175,MWG,https://cafef.vn/noi-buon-cuoi-nam-cua-nhan-vien-the-gioi-di-dong-tung-duoc-thuong-tet-toi-9-thang-luong-nay-doi-mat-voi-thong-tin-200-cua-hang-bi-dong-cua-188231202175418924.chn,12/2/2023 17:54,12/4/2023,trung_tinh,tieu_cuc,tieu_cuc,bat_dong_uu_tien_an
176,GAS,https://cafef.vn/gas-nguoc-dong-tang-tran-giua-phien-do-lua-he-lo-loat-hop-dong-nghin-ty-vua-ky-ket-188260126211930299.chn,1/26/2026 21:20,1/27/2026,trung_tinh,trung_tinh,trung_tinh,nhat_tri
177,ACB,https://cafef.vn/co-phieu-acb-bat-ngo-xuat-hien-loat-thoa-thuan-khung-4000-ty-duoc-sang-tay-giua-cac-ndt-nuoc-ngoai-18824032211052025.chn,3/22/2024 11:02,3/22/2024,,trung_tinh,trung_tinh,an
178,HPG,https://cafef.vn/vietcap-du-kien-nha-maythep-duong-ray-mang-ve-cho-hoa-phat-loi-nhuan-hon-770-ty-moi-nam-188250824164620797.chn,8/24/2025 16:45,8/25/2025,,trung_tinh,trung_tinh,an
179,SAB,https://cafef.vn/dhdcd-sabeco-sab-sabeco-ung-ho-quy-dinh-nong-do-con-khong-muon-chia-se-ma-muon-chiem-linh-thi-phan-bia-viet-nam-188240425091909484.chn,4/25/2024 10:00,4/25/2024,,trung_tinh,trung_tinh,an
180,MSN,https://cafef.vn/quy-180-ty-usd-bain-capital-dan-dau-nhom-ndt-rot-toi-thieu-200-trieu-usd-vao-masan-msn-mua-gia-85000-dongcp-188231002095246505.chn,10/2/2023 9:53,10/2/2023,trung_tinh,,trung_tinh,duyen
181,MWG,https://cafef.vn/co-phieu-the-gioi-di-dong-mwg-co-the-bi-loai-khoi-ro-chi-so-vndiamond-188231120231144662.chn,11/21/2023 0:03,11/21/2023,tieu_cuc,,tieu_cuc,duyen
182,HPG,https://cafef.vn/ong-tran-dinh-long-tuoi-toi-khong-phai-cao-ma-la-rat-cao-den-tuoi-huu-roi-dang-rut-dan-ra-khoi-cac-hoat-dong-cua-hoa-phat-188240411110814407.chn,4/11/2024 11:10,4/11/2024,,trung_tinh,trung_tinh,an
183,PLX,https://cafef.vn/petrolimex-mien-nhiem-tong-giam-doc-dao-nam-hai-18825060221085992.chn,6/2/2025 21:08,6/3/2025,tieu_cuc,tieu_cuc,tieu_cuc,nhat_tri
184,HPG,https://cafef.vn/hoa-phat-lai-sau-thue-quy-4-giam-nhe-xuong-2800-ty-ca-nam-2024-tang-truong-77-188250124141011289.chn,1/24/2025 14:10,1/24/2025,tich_cuc,tich_cuc,tich_cuc,nhat_tri
185,SAB,https://cafef.vn/cuoc-dua-loi-nhuan-giua-hai-ong-lon-nganh-bia-sabeco-va-habeco-188250831133928612.chn,8/31/2025 13:39,9/1/2025,trung_tinh,,trung_tinh,duyen
186,VJC,https://cafef.vn/co-phieu-vietjet-tang-kich-tran-tai-san-ty-phu-nguyen-thi-phuong-thao-tang-them-gan-4000-ty-dong-188250722130810241.chn,7/22/2025 13:14,7/22/2025,trung_tinh,,trung_tinh,duyen
187,SSI,https://cafef.vn/chu-tich-ssi-nguyen-duy-hung-tai-san-so-hap-dan-nhung-rat-rui-ro-va-nhieu-cam-bay-188250910164637246.chn,9/10/2025 16:46,9/11/2025,trung_tinh,,trung_tinh,duyen
188,HPG,https://cafef.vn/vu-kien-chong-ban-gia-gia-thep-can-nong-hrc-nhap-khau-co-quan-dieu-tra-da-chap-nhan-ho-so-188240615083744706.chn,6/15/2024 8:45,6/17/2024,,trung_tinh,trung_tinh,an
189,TCB,https://cafef.vn/bai-toan-tang-truong-tin-dung-cho-ngan-hang-dau-la-giai-phap-188240424163432737.chn,4/24/2024 17:30,4/25/2024,trung_tinh,,trung_tinh,duyen
190,MSN,https://cafef.vn/loi-nhuan-giam-288-ty-dong-do-techcombank-cham-dut-hop-dong-voi-manulife-masan-msn-van-bao-lai-rong-quy-4-gan-700-ty-dong-gap-14-lan-cung-ky-18825012409511573.chn,1/24/2025 9:49,1/24/2025,trung_tinh,,trung_tinh,duyen
191,VIC,https://cafef.vn/co-phieu-cua-ty-phu-pham-nhat-vuong-tang-kich-tran-18825122214262768.chn,12/22/2025 14:26,12/22/2025,,trung_tinh,trung_tinh,an
192,MWG,https://cafef.vn/sau-5-ty-chuyen-vao-uy-ban-mttq-the-gioi-di-dong-trich-tiep-5-ty-dong-ho-tro-truc-tiep-cho-nhan-vien-trong-tam-bao-lu-mien-bac-188240914093052391.chn,9/14/2024 9:31,9/16/2024,trung_tinh,,trung_tinh,duyen
193,SAB,https://cafef.vn/mot-doanh-nghiep-sap-chia-gan-5500-ty-cho-bo-cong-thuong-188251113072452078.chn,11/13/2025 8:24,11/13/2025,trung_tinh,,trung_tinh,duyen
194,VJC,https://cafef.vn/ty-phu-nguyen-thi-phuong-thao-lam-duoc-dieu-ma-chua-hang-bay-gia-re-nao-tai-thai-lan-lam-duoc-188251108082348241.chn,11/8/2025 8:23,11/10/2025,trung_tinh,,trung_tinh,duyen
195,MWG,https://cafef.vn/chu-tich-the-gioi-di-dong-tho-lo-tam-tu-sau-1-nam-khoc-liet-nhat-lich-su-hoat-dong-da-qua-lac-quan-khi-len-ke-hoach-hien-tai-khong-dat-nhieu-ky-vong-ve-suc-mua-phuc-hoi-kha-quan-188240328160710011.chn,3/30/2024 0:06,4/1/2024,trung_tinh,,trung_tinh,duyen
196,HDB,https://cafef.vn/ba-nguyen-thi-phuong-thao-tro-lai-top-5-nguoi-giau-nhat-khi-vjc-hdb-tang-vot-ong-truong-gia-binh-vao-lai-top-10-voi-khoi-tai-san-13100-ty-dong-18825072722515337.chn,7/28/2025 0:02,7/28/2025,trung_tinh,trung_tinh,trung_tinh,nhat_tri
197,VJC,https://cafef.vn/vietjet-ky-ket-hop-tac-voi-tap-doan-hang-khong-vu-tru-my-co-von-hoa-hon-132-ty-usd-trong-thuong-vu-tri-gia-11-ty-usd-188240924112615073.chn,9/24/2024 11:26,9/24/2024,tich_cuc,,tich_cuc,duyen
198,GVR,https://cafef.vn/gia-cao-su-tang-loi-nhuan-tap-doan-cong-nghiep-cao-su-viet-nam-kha-quan-188240617151728874.chn,6/17/2024 15:17,6/18/2024,trung_tinh,,trung_tinh,duyen
199,HPG,https://cafef.vn/ctck-chi-ra-6-co-hoi-dau-tu-cac-dn-da-hoan-tat-du-an-trong-diem-san-sang-chuyen-hoa-tai-san-do-dang-thanh-doanh-thu-va-loi-nhuan-188260301111945846.chn,3/1/2026 11:20,3/2/2026,trung_tinh,,trung_tinh,duyen
200,HPG,https://cafef.vn/ty-phu-tran-dinh-long-va-nuoc-co-truoc-gio-g-cua-nha-may-thep-moi-tien-le-nam-2019-co-lap-lai-188250217223221486.chn,2/18/2025 0:06,2/18/2025,,trung_tinh,trung_tinh,an
201,HPG,https://cafef.vn/vi-sao-ty-phu-tran-dinh-long-noi-da-o-phu-yen-la-manh-dat-cuoi-cung-o-viet-nam-co-the-xay-nha-may-thep-188250418064055438.chn,4/18/2025 6:40,4/18/2025,trung_tinh,,trung_tinh,duyen
202,VHM,https://cafef.vn/vinhomes-da-co-2000-khach-hang-dat-mua-can-ho-tai-du-an-dao-hoang-gia-188240424091322981.chn,4/24/2024 9:13,4/24/2024,,trung_tinh,trung_tinh,an
203,VHM,https://cafef.vn/vingroup-tro-lai-top-10-von-hoa-san-chung-khoan-tai-san-cua-ty-phu-pham-nhat-vuong-tang-2000-ty-sau-mot-phien-18825030315122257.chn,3/3/2025 15:12,3/4/2025,,trung_tinh,trung_tinh,an
204,HPG,https://cafef.vn/quan-bai-moi-cua-ong-tran-dinh-long-cong-ty-nong-nghiep-lai-nghin-ty-dinh-gia-vuot-von-hoa-dabaco-baf-viet-nam-188251120225358866.chn,11/21/2025 0:05,11/21/2025,,trung_tinh,trung_tinh,an
205,VIC,https://cafef.vn/chu-tich-ubnd-tinh-quang-ninh-chi-dao-go-vuong-2-du-an-tong-von-23-ty-usd-cua-vingroup-188260324162007039.chn,3/24/2026 16:20,3/25/2026,,trung_tinh,trung_tinh,an
206,HPG,https://cafef.vn/uy-ban-chau-au-gioi-han-15-doi-voi-nhap-khau-hrc-tu-viet-nam-hoa-phat-chiu-anh-huong-nhu-the-nao-188240927142804764.chn,9/27/2024 14:27,9/27/2024,trung_tinh,,trung_tinh,duyen
207,FPT,https://cafef.vn/fpt-tro-thanh-doi-tac-viet-nam-dau-tien-cua-qualcomm-trong-linh-vuc-cong-nghe-o-to-188260211094042683.chn,2/11/2026 9:40,2/11/2026,trung_tinh,trung_tinh,trung_tinh,nhat_tri
208,SAB,https://cafef.vn/bo-suu-tap-hang-hieu-viet-nam-gan-chuc-ty-do-trong-tay-nguoi-giau-thu-3-thai-lan-nam-25-vinamilk-chi-phoi-sabeco-mm-mega-market-melinh-point-den-loat-bds-so-huu-cung-gelex-188251218071039668.chn,12/18/2025 8:27,12/18/2025,,trung_tinh,trung_tinh,an
209,FPT,https://cafef.vn/fpt-khai-truong-trung-tam-rd-ve-cong-nghe-cao-va-chip-ban-dan-tai-da-nang-huong-toi-ke-hoach-tro-thanh-silicon-bay-cua-viet-nam-188250327152113134.chn,3/27/2025 15:21,3/28/2025,,trung_tinh,trung_tinh,an
210,GAS,https://cafef.vn/co-phieu-dau-khi-nong-bong-tay-dong-loat-tang-1015-sau-2-phien-co-ma-len-cao-nhat-tu-dau-nam-188250616140949851.chn,6/16/2025 14:09,6/16/2025,trung_tinh,,trung_tinh,duyen
211,VNM,https://cafef.vn/ceo-mai-kieu-lien-ty-le-uong-sua-cua-nguoi-viet-thap-so-voi-khu-vuc-day-la-dieu-dang-lo-ngai-188241101162240027.chn,11/1/2024 16:22,11/4/2024,tieu_cuc,trung_tinh,trung_tinh,bat_dong_uu_tien_an
212,FPT,https://cafef.vn/tap-doan-cong-nghe-hang-dau-viet-nam-vua-co-ban-hop-dong-gia-tri-lon-nhat-lich-su-37-nam-hoat-dong-188250916163749126.chn,9/16/2025 17:30,9/17/2025,,tich_cuc,tich_cuc,an
213,VIC,https://cafef.vn/vingroup-dieu-chinh-nganh-nghe-kinh-doanh-188251205161309512.chn,12/5/2025 16:59,12/8/2025,trung_tinh,,trung_tinh,duyen
214,MWG,https://cafef.vn/the-gioi-di-dong-mwg-bao-lai-gan-1200-ty-dong-trong-quy-2-cao-nhat-trong-vong-9-quy-188240730173934269.chn,7/30/2024 17:39,7/31/2024,tich_cuc,,tich_cuc,duyen
215,SSI,https://cafef.vn/chung-khoan-ssi-thanh-lap-nen-tang-dau-tu-vao-start-up-cong-nghe-va-tai-san-so-quy-mo-hon-5000-ty-dong-188250121153308676.chn,1/21/2025 15:35,1/22/2025,trung_tinh,,trung_tinh,duyen
216,VCB,https://cafef.vn/von-hoa-hose-tang-690000-ty-dong-trong-nua-nam-ty-phu-pham-nhat-vuong-chiem-80-tcb-va-gelex-gop-tren-1-ty-usd-fpt-vcb-giam-manh-nhat-188250629231048618.chn,6/30/2025 0:00,6/30/2025,,trung_tinh,trung_tinh,an
217,MBB,https://cafef.vn/scic-du-chi-480-ty-dong-mua-30-trieu-co-phieu-mb-188240306173432381.chn,3/6/2024 17:31,3/7/2024,,trung_tinh,trung_tinh,an
218,HPG,https://cafef.vn/hoa-phat-sap-tang-von-len-gan-64000-ty-dong-188240511074439259.chn,5/11/2024 7:44,5/13/2024,,trung_tinh,trung_tinh,an
